"ENSEMBL","SYMBOL_wt","log2FC_wt","padj_wt","SYMBOL_KO","log2FC_KO","padj_KO"
"ENSG00000010278","CD9",0.449479286775002,0.0429809272315278,"CD9",0.627908212928691,0.00428809463039253
"ENSG00000010295","IFFO1",1.43846143902501,0.00276511639421786,"IFFO1",1.40513241579692,4.38413525638092e-05
"ENSG00000010404","IDS",0.987849648633697,0.000567120033053833,"IDS",1.31540132211242,6.30335371348746e-08
"ENSG00000010810","FYN",0.447437485514503,0.000690263454735934,"FYN",0.474861622680709,2.39895656590478e-05
"ENSG00000011009","LYPLA2",0.433536080994364,2.11580146805291e-05,"LYPLA2",0.55368881669337,3.15932997238221e-11
"ENSG00000011332","DPF1",0.40924819207281,0.0185434830009351,"DPF1",0.579984654586589,0.000167425563245645
"ENSG00000011422","PLAUR",1.07537724487567,7.79359433806175e-19,"PLAUR",0.95267041679667,8.22293948631482e-23
"ENSG00000011566","MAP4K3",0.272640851041265,0.029280017266122,"MAP4K3",0.22038776282544,0.049022972327647
"ENSG00000012171","SEMA3B",1.1993803764218,4.49614317178402e-06,"SEMA3B",1.21649138494451,1.48496792047128e-07
"ENSG00000013275","PSMC4",0.379364692638158,0.00124854109238482,"PSMC4",0.569857639843407,4.10348138002848e-09
"ENSG00000013364","MVP",0.87165598586234,1.11415368416908e-05,"MVP",1.38613699042091,4.34516921055047e-16
"ENSG00000013563","DNASE1L1",0.489647437885359,0.00315785879751598,"DNASE1L1",0.570742877781651,0.00012691605076566
"ENSG00000013588","GPRC5A",2.04930851530387,1.74017425183731e-17,"GPRC5A",2.67417503504197,5.31983252584846e-42
"ENSG00000014216","CAPN1",0.514493338918055,4.32907336831134e-05,"CAPN1",0.533817911749104,5.30745180554859e-07
"ENSG00000015475","BID",0.30637015022146,0.00977320191527887,"BID",0.366338524033207,0.000210363322322766
"ENSG00000017260","ATP2C1",0.258353957446902,0.013433482441536,"ATP2C1",0.231805248104802,0.00928677421415018
"ENSG00000018189","RUFY3",0.270696883558805,0.0405372999835965,"RUFY3",0.398280147864616,0.000327102590606939
"ENSG00000020577","SAMD4A",0.926007468813188,3.77607331563831e-06,"SAMD4A",0.810008903249445,3.58656618118446e-07
"ENSG00000021355","SERPINB1",1.12870744479248,4.32907336831134e-05,"SERPINB1",0.624860184386902,0.00294312200168821
"ENSG00000023445","BIRC3",0.439525221381338,0.0199776336012834,"BIRC3",1.62413502595026,1.83929700825596e-18
"ENSG00000023697","DERA",0.357694544694842,0.00903848449663219,"DERA",0.411339127344514,0.000415334174806761
"ENSG00000026103","FAS",0.551688659759023,0.000296760353317536,"FAS",0.996088645344248,5.17149437377151e-14
"ENSG00000026508","CD44",0.450688786774193,1.98166085146573e-08,"CD44",0.40519384965048,4.75389522980897e-10
"ENSG00000026751","SLAMF7",1.27158671196053,1.12719898549893e-05,"SLAMF7",1.96477761484433,1.96285852567283e-13
"ENSG00000028528","SNX1",0.339940249011542,0.000455313837091889,"SNX1",0.411117786618521,1.56258489399481e-07
"ENSG00000030582","GRN",0.678716856868023,1.45809575185163e-06,"GRN",0.800054764385751,4.93811764563745e-12
"ENSG00000033627","ATP6V0A1",0.523040932975211,0.000185040811803297,"ATP6V0A1",0.427641105852484,0.000360468567033603
"ENSG00000034713","GABARAPL2",0.534824596688821,2.23046988918226e-06,"GABARAPL2",0.46150470813474,5.63553029371844e-07
"ENSG00000035403","VCL",0.563421968273066,1.72660805220477e-07,"VCL",0.428050997695742,1.62978375482665e-06
"ENSG00000035862","TIMP2",0.300461554704338,0.0173031460498877,"TIMP2",0.277170174872814,0.0104879155232187
"ENSG00000036054","TBC1D23",0.390283172870015,0.00244255175878441,"TBC1D23",0.63485186423231,5.35783610859809e-09
