"ENSEMBL","SYMBOL","log2FoldChange_UVB","padj_UVB","log2FoldChange_UVA","padj_UVA","log2FoldChange_7gy","padj_7gy"
"ENSG00000198258","UBL5",0.245564612346231,0.0124682405554652,0.372158492656149,7.11107599374201e-05,0.486014795489711,1.88881692507444e-07
"ENSG00000114125","RNF7",0.294238063627452,0.0013046324061287,0.371608959279769,3.16875087311576e-05,0.2381696089182,0.0138099042214896
"ENSG00000126432","PRDX5",0.259133034157745,0.0152082192278477,0.683767468926298,5.91894189813821e-12,0.400082899893401,9.38720214308801e-05
"ENSG00000142235","LMTK3",0.944379108065167,0.0148158940038556,0.712893251892808,0.0160348870803951,0.824431382590138,0.00629612830359598
"ENSG00000196639","HRH1",0.255320654597331,0.0154075454869065,0.325259023683752,0.0014402097592658,0.252091302933328,0.0195038071717943
"ENSG00000088298","EDEM2",0.414486420897422,0.0134917264567139,0.739377584929238,6.4155730772694e-06,0.357105671125233,0.0218900370056996
"ENSG00000169583","CLIC3",0.553268532616162,0.0226026699477397,1.0186039682041,4.25004804218665e-05,0.903627545720664,0.00037016135242421
"ENSG00000160471","COX6B2",1.44780187321776,0.00362877556929719,0.736208846503765,0.00990383946637153,0.462999637055058,0.0227532993409708
"ENSG00000103522","IL21R",0.543659840924299,0.0235984567650587,0.531783525241288,0.022368875169111,0.60895025210082,0.00482343518532715
"ENSG00000167815","PRDX2",0.63364055672373,2.43547582012639e-08,0.274378416224684,0.0240566301859295,0.278826663092289,0.02093076974326
"ENSG00000072506","HSD17B10",0.245832117117006,0.00383884897247367,0.251777546531736,0.00297691105948682,0.207301393190521,0.0243642344337467
"ENSG00000165678","GHITM",0.181623172824107,0.0258196523741204,0.361213041870295,1.36711654840518e-06,0.230212547667038,0.00499262030366057
"ENSG00000186020","ZNF529",0.428880491268319,0.0263823654834307,0.447265279352042,0.0192899491173965,0.455975790442028,0.00882419706737594
"ENSG00000223745",NA,0.820430657006648,5.32967057355769e-05,0.42964142534382,0.0286346753672728,0.392711194517586,0.0230961991073629
"ENSG00000125846","ZNF133",0.386070481897926,0.0290393413298002,0.402938072754952,0.0219324145389012,0.377071046308979,0.0195910313143854
"ENSG00000006534","ALDH3B1",0.346022673543826,0.0291844406913327,0.773577729307292,5.06102539300525e-07,0.401084470178835,0.00630894993517044
"ENSG00000263934",NA,0.762014121525944,0.0295372418358569,0.6679697708554,0.0224075301820078,0.733569262461772,0.00847559522086716
"ENSG00000148572","NRBF2",0.322100712412159,0.0013320297821916,0.357873093783065,0.000309579247278806,0.236036808138865,0.0302670947789845
"ENSG00000113312","TTC1",0.17177925721954,0.031963384474536,0.429144420777506,2.54781733000094e-09,0.241280607159429,0.00238772119304443
"ENSG00000198930","CSAG1",0.648291803474713,5.31315854308188e-11,0.5944276030887,1.6420905070612e-09,0.236801778931376,0.0321089899611869
"ENSG00000167549","CORO6",0.860954648682148,0.0248143614757983,0.592741873016264,0.0325959871933332,0.464616988130102,0.02677575604694
"ENSG00000111653","ING4",0.40501678618142,0.0326845710397533,0.542445332212269,0.00356589281985752,0.646591037213772,0.000416125594464057
"ENSG00000138326","RPS24",0.236081475158567,3.52944694312942e-06,0.117622566336171,0.0328506151960019,0.132838778393389,0.0225431157022263
"ENSG00000109083","IFT20",0.287139028112495,0.0337227164975294,0.302396016622631,0.0242764629625658,0.500478682739012,8.69572952889492e-05
"ENSG00000140319","SRP14",0.281929462098283,0.0018436539572213,0.396572352274348,5.96968162951737e-06,0.204520595977183,0.0342922377268293
"ENSG00000166260","COX11",0.344305888711896,0.00219941186765553,0.307822646813587,0.00704678704826492,0.251747035008208,0.0342922377268293
"ENSG00000137818","RPLP1",0.182369758207542,0.0205181378439053,0.167132907891929,0.0346990154526876,0.237141933902095,0.00247545171098747
"ENSG00000188321","ZNF559",0.512268311242191,0.0350750651818306,0.653420218743308,0.00626741632186232,0.542020686700002,0.00949220709317072
"ENSG00000231789","PIK3CD-AS2",0.905618976249699,0.0117181847050564,0.647146100939946,0.0253159198093803,0.438030162995697,0.0355613776422872
"ENSG00000131495","NDUFA2",0.276209262415047,0.0361990591920774,0.380271470031318,0.00275039244465128,0.460394022249285,0.000192498984935929
"ENSG00000105669","COPE",0.40190602235143,0.000353816601120104,0.248226256517107,0.0365342592554903,0.363004159282569,0.00130991475906801
"ENSG00000288743",NA,1.8437431536903,4.24275816624362e-05,1.22183988826175,0.000336660079321482,0.432457177852884,0.0367400257241927
"ENSG00000136378","ADAMTS7",1.90167122462365,9.33689027786072e-05,0.587238399652067,0.0386179112343213,1.40421623901799,0.000856070283104292
"ENSG00000242612","DECR2",0.372529273672268,0.00975486785765458,0.516958943289923,0.000205114293767777,0.294911441471956,0.0396034374660212
"ENSG00000027847","B4GALT7",0.227617329460423,0.0406492873076721,0.611856487732784,9.90127301945038e-10,0.246632229846112,0.0273238037551674
"ENSG00000064547","LPAR2",0.665235672508162,0.0406845199336256,1.43128395080577,3.19633290086082e-05,0.682148732730955,0.00977703066287114
