"ENSEMBL","SYMBOL","log2FoldChange_UVB","padj_UVB","log2FoldChange_UVA","padj_UVA","log2FoldChange_7gy","padj_7gy"
"ENSG00000164105","SAP30",0.58701873556659,2.61487103845457e-07,1.13051872784916,8.1717281018327e-24,0.626744392995166,6.92233821954538e-08
"ENSG00000197321","SVIL",0.347376159139197,0.00167716383797746,0.442922939020452,4.35258786821051e-05,0.386528290907157,0.000448405950007794
"ENSG00000119396","RAB14",0.243981553701974,8.53702369112179e-06,0.223436317887168,5.98709715609066e-05,0.180449593392656,0.00208364145656561
"ENSG00000175470","PPP2R2D",0.249700566659046,0.00415013948132166,0.485039502673299,2.34864962553019e-09,0.268770322734075,0.00199715571456036
"ENSG00000100139","MICALL1",0.285963998355368,0.00596098940307072,0.648583848043852,8.4051103811906e-11,0.313034686153658,0.00227433402466204
"ENSG00000185697","MYBL1",0.320479067556702,0.00779440696237429,0.752756091180126,2.80382160891206e-10,0.4380241746322,0.000233953749203261
"ENSG00000175066","GK5",0.465148204420443,5.27846308593507e-06,0.424047730839333,3.37051087034642e-05,0.267330662904274,0.0117470848786142
"ENSG00000135253","KCP",0.981063392319512,0.00624247368636198,0.780140523075268,0.0071062329538322,0.699420836370261,0.0124504337058292
"ENSG00000082438","COBLL1",0.279322528770196,0.0128392740970819,0.697394228391767,6.19265745394211e-11,0.344246190540457,0.0016365502348111
"ENSG00000067992","PDK3",0.340272597874351,0.0169820070476563,0.484962565861219,0.000481093515756021,0.736720825344756,5.79597905331952e-07
"ENSG00000108759","KRT32",0.880794498295645,0.0189544242484391,0.673336346593089,0.015675768659562,0.699666898356608,0.0136196307586487
"ENSG00000110497","AMBRA1",0.565890840479336,0.000686791946577235,0.395084561214913,0.0135014149628575,0.347691523783544,0.0223953727365704
"ENSG00000148400","NOTCH1",0.389276761988057,0.0248285943015919,0.378256015794354,0.0267148396794704,0.404624719650207,0.0136825589779541
"ENSG00000078246","TULP3",0.318117298780413,0.000902314599914462,0.548319988545969,2.58061203324124e-09,0.220839528896918,0.0270130520975348
"ENSG00000168310","IRF2",0.464292138449771,0.000181046652512741,0.282063412992074,0.0282498618576427,0.281460423279431,0.0220442191029047
"ENSG00000113716","HMGXB3",0.214938598486901,0.0323270237007462,0.255465455623693,0.00914581109845349,0.236681891602719,0.0157927184855383
"ENSG00000077235","GTF3C1",0.361359549488032,0.000473555463225719,0.275422922500457,0.0102957842895659,0.22803373354245,0.0332099126639508
"ENSG00000036672","USP2",0.76037215834577,0.0336995772531201,1.1439657631378,0.0016942513845094,2.71198250870174,5.84158161956606e-05
"ENSG00000163249","CCNYL1",0.227249305456747,0.0338800740951148,0.497668296940234,4.96185284736384e-07,0.283326666571414,0.00597730072968778
"ENSG00000073169","SELENOO",0.310946861272191,0.0370765708916528,0.336403799243957,0.0235064924686463,0.388200902979015,0.0067381250192253
"ENSG00000112053","SLC26A8",0.657320242218495,0.0389371950860834,0.754202996927599,0.00961841351192968,1.01934004472334,0.00362104547242908
"ENSG00000212722","KRTAP4-9",2.34094386730172,2.62472249907572e-05,0.578008953679102,0.0263021326609136,0.454553765665628,0.0401919633772165
"ENSG00000018510","AGPS",0.205486105710251,0.0117321899113573,0.172148528923474,0.0412065316482301,0.226109336409681,0.0053477512175511
"ENSG00000080845","DLGAP4",0.282565652428863,0.0119719681262071,0.477100050713216,1.10569332179041e-05,0.226463346187754,0.0441070125077637
"ENSG00000237638","LINC02245",2.8269743786577,2.92917810404489e-05,0.4322826929201,0.0469264674967367,0.371274239285227,0.0471753678616325
"ENSG00000184451","CCR10",0.575005473950577,0.0495960484298257,0.502643347282081,0.0405287333510444,0.78029026841134,0.00836740427395518
