"ENSEMBL","SYMBOL","log2FoldChange","padj"
"ENSG00000001631","KRIT1",0.304668505911324,0.0465928288090079
"ENSG00000003249","DBNDD1",0.370990752709347,0.0306862211362066
"ENSG00000003756","RBM5",0.360562664166243,0.0027956220533284
"ENSG00000003989","SLC7A2",0.337400156543284,0.0400561403723764
"ENSG00000004399","PLXND1",0.93720731630089,4.26149238611553e-05
"ENSG00000005001","PRSS22",1.17371932553039,0.000916909006467405
"ENSG00000005206","SPPL2B",0.334001529361131,0.0298326979577655
"ENSG00000005469","CROT",0.364957504655504,0.00500047527615301
"ENSG00000005801","ZNF195",0.294591448001588,0.0091946371825473
"ENSG00000005882","PDK2",0.647696244079836,0.00112942810926707
"ENSG00000006016","CRLF1",1.48628396180229,0.00111626025341667
"ENSG00000006025","OSBPL7",1.17399228870885,1.8858115468627e-06
"ENSG00000006534","ALDH3B1",0.576508867665651,0.000198585375468069
"ENSG00000006756","ARSD",0.882256739947367,1.08431989180225e-08
"ENSG00000007255","TRAPPC6A",0.458271328451389,0.0230424967742805
"ENSG00000008128","CDK11A",0.501134441465262,0.0454373191541099
"ENSG00000008282","SYPL1",0.200631413423835,0.022297471848753
"ENSG00000008300","CELSR3",0.440986885396025,0.0221052308250062
"ENSG00000008517","IL32",0.443142629391791,0.0244395422037913
"ENSG00000008988","RPS20",0.132996825583641,0.0336572864296961
"ENSG00000009950","MLXIPL",2.22657240786107,7.86796412728066e-05
"ENSG00000010319","SEMA3G",0.579822322343352,0.0230388062558827
"ENSG00000010322","NISCH",0.332497894751068,0.0132851041872835
"ENSG00000010539","ZNF200",0.337402303899314,0.0245314748809858
"ENSG00000010810","FYN",0.338768732356227,0.00317484263623638
"ENSG00000011243","AKAP8L",0.395600654692945,0.00978798467738957
"ENSG00000011454","RABGAP1",0.322060127243219,1.14090176816743e-05
"ENSG00000011638","LDAF1",0.788678398981328,4.29073084971075e-07
"ENSG00000012660","ELOVL5",0.299302200026398,0.00340949979462917
"ENSG00000013288","MAN2B2",0.550029639218197,0.000501734440169729
"ENSG00000013563","DNASE1L1",0.302552329304865,0.0420836790042657
"ENSG00000014216","CAPN1",0.348864847302835,0.00135055569600094
"ENSG00000014641","MDH1",0.249238212801651,0.0114879480948574
"ENSG00000015133","CCDC88C",0.316301774917567,0.0133759398100362
"ENSG00000015475","BID",0.230595123370871,0.0293766639385248
"ENSG00000018189","RUFY3",0.372758664213528,0.00079256789873485
"ENSG00000021355","SERPINB1",0.760805216182217,0.000546090031902667
"ENSG00000021826","CPS1",0.550110469619951,0.00124568140449783
"ENSG00000022976","ZNF839",0.343278358997785,0.00739101286122809
"ENSG00000023839","ABCC2",0.361906693376222,0.0278991846812674
"ENSG00000026559","KCNG1",0.324507748704527,0.0180709709369576
"ENSG00000026652","AGPAT4",0.488087806851917,0.000210719036851752
"ENSG00000028528","SNX1",0.248851111722665,0.00354973980708058
"ENSG00000035115","SH3YL1",0.500421224498861,0.000518060302127813
"ENSG00000036672","USP2",0.792589659791431,0.0144298571578305
"ENSG00000037637","FBXO42",0.328243934349695,0.0153805785402509
"ENSG00000039068","CDH1",0.33684069852926,0.00168554325781996
"ENSG00000042493","CAPG",0.336349796736156,0.0100431470557403
"ENSG00000044115","CTNNA1",0.21469534524993,0.00720857543380023
"ENSG00000047346","ATOSA",0.91578213827067,3.99422369150991e-07
"ENSG00000047936","ROS1",0.409612565664547,0.0141214724931023
"ENSG00000048392","RRM2B",0.70668275745374,3.81676199185976e-06
"ENSG00000048707","VPS13D",0.243059601886604,0.0247791571447848
"ENSG00000049167","ERCC8",0.304197934931098,0.0109834405142774
"ENSG00000049249","TNFRSF9",0.563699453952622,0.0373795069415832
"ENSG00000049883","PTCD2",0.347577545117881,0.0128180486947832
"ENSG00000050426","LETMD1",1.02707453418454,1.09092866670151e-09
"ENSG00000052126","PLEKHA5",0.273365659558419,0.0020381430665027
"ENSG00000052841","TTC17",0.33789841619735,0.000623444086470491
