"ENSEMBL","SYMBOL_wt","log2FC_wt","padj_wt","SYMBOL_KO","log2FC_KO","padj_KO"
"ENSG00000005238","ATOSB",1.33777259918066,1.6732636529575e-10,"ATOSB",0.367053563193271,0.00858147603862631
"ENSG00000006118","TMEM132A",0.386789900898543,0.0275690199126632,"TMEM132A",0.328963182580014,0.0190485103943534
"ENSG00000006282","SPATA20",1.02952967456565,8.53715438887966e-07,"SPATA20",0.721357397573798,1.18657487707072e-05
"ENSG00000006432","MAP3K9",0.943525610762178,1.26432595802968e-06,"MAP3K9",0.383804550623266,0.00511716274830792
"ENSG00000010818","HIVEP2",0.487783644742884,0.000129979345014709,"HIVEP2",0.366037978478345,0.000482507971200482
"ENSG00000012061","ERCC1",1.05607918870137,2.39494557407166e-29,"ERCC1",0.264057130032742,0.000946316016224249
"ENSG00000012171","SEMA3B",0.641152338621081,0.00578772121965325,"SEMA3B",1.51177743379592,8.00286038332815e-11
"ENSG00000013375","PGM3",0.298103350241603,0.000101653837608858,"PGM3",0.179304620869519,0.00833255766754088
"ENSG00000017797","RALBP1",0.189646200895528,0.00868119675556741,"RALBP1",0.154517960323408,0.0147074056853567
"ENSG00000021355","SERPINB1",1.21441096189072,2.33607740994527e-05,"SERPINB1",1.47387290265338,3.10437796780874e-10
"ENSG00000023892","DEF6",0.454606637533343,0.0238030510684144,"DEF6",0.320209492954018,0.0314373529325694
"ENSG00000026025","VIM",2.05828611963069,2.99104710928654e-25,"VIM",0.421774874136242,0.00341986305194745
"ENSG00000026508","CD44",0.838329125376692,2.1821563053931e-26,"CD44",0.356954909562184,6.47729661143083e-08
"ENSG00000027869","SH2D2A",2.47610010349904,9.20774350774317e-20,"SH2D2A",1.03772156934108,7.87265606131562e-06
"ENSG00000028277","POU2F2",0.570678737035433,0.0369977460892737,"POU2F2",0.517632136242792,0.0172826496439428
"ENSG00000030582","GRN",0.294974357259331,0.0275088664457839,"GRN",0.288101039947125,0.00970453291308595
"ENSG00000033627","ATP6V0A1",0.329983665289584,0.0153890548348441,"ATP6V0A1",0.30631490780142,0.00716884630705597
"ENSG00000033867","SLC4A7",0.724090557611631,4.5656400412539e-08,"SLC4A7",0.3112499747901,0.00284776148663739
"ENSG00000037042","TUBG2",0.558696061737618,0.00670366623296956,"TUBG2",0.790034938159736,6.01915724396944e-05
"ENSG00000037757","MRI1",0.342355974479364,0.00255904712679592,"MRI1",0.24865301689144,0.00840147131741026
"ENSG00000038295","TLL1",0.89258892313297,0.000166737775317102,"TLL1",0.473746992211181,0.00449004315074164
"ENSG00000041880","PARP3",1.23753338633273,5.85836596356706e-09,"PARP3",0.845587192190684,5.89260119852799e-07
"ENSG00000044090","CUL7",0.499279481037405,0.0151506505713323,"CUL7",0.330259401201985,0.0306406537460048
"ENSG00000049167","ERCC8",0.306389056150626,0.0225578162458994,"ERCC8",0.308903107547822,0.00557224723432322
"ENSG00000049192","ADAMTS6",2.38498033160308,4.82724374546238e-17,"ADAMTS6",0.45353345939144,0.00914857312859576
"ENSG00000049245","VAMP3",0.239970970166859,0.0274313516472039,"VAMP3",0.204277458722997,0.0284902064115275
"ENSG00000053254","FOXN3",0.95267188607974,3.01725000037593e-11,"FOXN3",0.310776015145018,0.00459146158573086
"ENSG00000058085","LAMC2",0.610653434235718,5.85520135285339e-07,"LAMC2",0.353942396724527,0.000373275937177391
"ENSG00000059728","MXD1",0.297033746338115,0.0432213714614148,"MXD1",0.333547196177407,0.00887619835513263
"ENSG00000064607","SUGP2",0.372828116900564,0.000212260533288656,"SUGP2",0.183557989767638,0.0419003288232255
"ENSG00000065357","DGKA",1.5420556403234,9.3322960109039e-59,"DGKA",0.85049527898416,3.87976046906542e-26
"ENSG00000065457","ADAT1",0.24016159893152,0.0151680939119452,"ADAT1",0.211064290002593,0.0109597866242144
"ENSG00000065802","ASB1",1.17099915776468,5.7345496282127e-18,"ASB1",0.214402904849949,0.0401732020367334
"ENSG00000065833","ME1",0.414367427342101,0.001825152982367,"ME1",0.261215393945447,0.0185073595956769
"ENSG00000065923","SLC9A7",0.355726060867505,0.00117238149536595,"SLC9A7",0.244192941185813,0.0116039645694626
"ENSG00000066248","NGEF",1.19313492242151,0.0121523313036363,"NGEF",0.4194926204086,0.0439019936371522
"ENSG00000067365","METTL22",0.567677938555421,0.00210715396478615,"METTL22",0.315616065320621,0.0187525056977604
"ENSG00000067798","NAV3",2.24783417844413,2.50060930487435e-22,"NAV3",0.762539663321109,2.57237463495019e-05
"ENSG00000067900","ROCK1",0.299301729428473,0.00479551524978732,"ROCK1",0.224355989765401,0.0145463506983404
"ENSG00000069020","MAST4",0.72270371600315,3.05982043138208e-07,"MAST4",1.01222616787934,9.88464366348686e-17
"ENSG00000069966","GNB5",0.542334586870529,3.47368645566762e-07,"GNB5",0.253545624328422,0.0047531502021368
"ENSG00000070081","NUCB2",0.473736715652132,0.000268918456461604,"NUCB2",0.232919794930581,0.0310262482733101
"ENSG00000070087","PFN2",0.463607469631212,0.000180490850392406,"PFN2",0.378130720812063,0.000201681552129339
"ENSG00000072042","RDH11",0.29752173940528,0.0143201855252208,"RDH11",0.214607953098202,0.0375800146062373
"ENSG00000074219","TEAD2",1.2331412776523,1.35527359324296e-08,"TEAD2",0.529155375882284,0.000793828914124526
"ENSG00000074410","CA12",0.53378790674055,0.000143074594651876,"CA12",0.626903458898039,5.12248256422836e-07
"ENSG00000074696","HACD3",0.204675857555716,0.0305146879317959,"HACD3",0.190747714452917,0.0172945422657449
"ENSG00000075275","CELSR1",0.439154294791235,0.00813964907668267,"CELSR1",0.431676547955103,0.00137928964971954
"ENSG00000076641","PAG1",1.3587273790646,3.50771067199327e-12,"PAG1",0.800398850651568,1.09886192407168e-07
"ENSG00000076706","MCAM",2.0491282525527,6.67435650850771e-09,"MCAM",0.988434857087867,0.000411706573091255
"ENSG00000078043","PIAS2",0.561648025673233,1.50943701094618e-07,"PIAS2",0.198880148657316,0.0311555644348507
"ENSG00000078747","ITCH",0.409647086379499,0.0137554494861624,"ITCH",0.279882674062047,0.0323384271709381
"ENSG00000079337","RAPGEF3",1.14065445022497,7.94482376498683e-05,"RAPGEF3",0.393315305940437,0.0258706342714121
"ENSG00000079385","CEACAM1",2.2623322705748,3.04889749966564e-10,"CEACAM1",2.31098923500513,7.07299488626891e-13
"ENSG00000079739","PGM1",0.460813621300922,0.000246795534131464,"PGM1",0.269059970574961,0.00929664836868346
"ENSG00000079819","EPB41L2",0.395230853045251,8.13319785486025e-05,"EPB41L2",0.182593884326051,0.0411421947533114
"ENSG00000081041","CXCL2",2.04773996047277,5.16283775686297e-15,"CXCL2",0.801304846170658,0.000202032810734947
"ENSG00000082482","KCNK2",2.30433550513004,1.23636244543913e-05,"KCNK2",0.494734771017643,0.0210807814137911
"ENSG00000084234","APLP2",0.243368548823304,0.0126849731563305,"APLP2",0.190548556860986,0.025069848773478
"ENSG00000084693","AGBL5",0.335045755592597,0.00672752408949781,"AGBL5",0.501806646813549,6.45968374793203e-07
"ENSG00000085185","BCORL1",0.918813198521003,0.000228757363244464,"BCORL1",0.847595045033329,7.4541201353572e-05
"ENSG00000085998","POMGNT1",0.527655331574134,1.02358796306142e-05,"POMGNT1",0.313466654621374,0.00108409387122844
"ENSG00000087086","FTL",1.46083163313619,1.91592604226489e-24,"FTL",0.353237756877626,0.0016042900198542
"ENSG00000087460","GNAS",0.342270676582814,0.000243951045038372,"GNAS",0.256834901877485,0.00153350766565784
"ENSG00000088826","SMOX",0.542634823574274,0.007395618569101,"SMOX",0.424018928892359,0.00797260699310636
"ENSG00000089693","MLF2",0.57986886385127,7.96648011471699e-10,"MLF2",0.18804163123977,0.0274816103104548
"ENSG00000089916","GPATCH2L",0.524566086552587,5.32753968158101e-06,"GPATCH2L",0.489181039281798,6.10946076904381e-07
"ENSG00000090006","LTBP4",0.807782410291203,0.000302959734203991,"LTBP4",0.328170180870073,0.0262482227260592
"ENSG00000090097","PCBP4",0.572993477790664,7.12731271256785e-05,"PCBP4",0.237902607561571,0.0406402548154665
"ENSG00000090776","EFNB1",1.1595080547386,5.76688789389277e-24,"EFNB1",0.348104738760255,0.000116179868055448
"ENSG00000091073","DTX2",0.43863408573568,0.00324921336685656,"DTX2",0.48641743440057,0.000190378901838311
